392,HIIIIIIIIIIIIIIIIIIIIIIII's Collection,hhhhh,11/01/13 16:55,94,Kangaroo (Pleistocene),Procoptodon Goliah,"Standing three metres tall and weighing over 200 kilograms <i>Procoptodon goliah<i> was the heaviest kangaroo to have ever lived.  They survived until 40,000 - 30,000 years ago.  Their front paws had two extra-long, clawed fingers resembling a grappling hook.  They would have used these claws and their long arms to pull down branches from tall trees to feed on leaves  ",,Procoptodon_01.jpg,,cooooooooooooolllll
393,Jaewon's Collection,,12/01/13 11:17,137,Model fish scoop,,"Weres or fish scoops like these were used to catch small sardines, called Tup. Sardines came close to Eastern island beaches at certain times of the year. Men chased the fish into these scoops using beaters. The fish were then transferred into baskets.",,db6175; db6183,,
393,Jaewon's Collection,,12/01/13 11:17,108,Northern Coastal Tarantula,Phlogius crassipes,"Australian Tarantulas are large, hairy spiders which make a fine hissing sound, hence their other common name, Whistling Spiders. This species occurs naturally in coastal east Queensland. They have substantial hair pads on their legs and feet, allowing them to easily scale glass and other smooth surfaces, such as plastic walls. There are seven described species of tarantula in Australia and many can be found in rainforests and moist gullies, or sheltering in cooler spots in open forest.  This genus of tarantula includes large fast-growing spiders which are highly regarded as pets.",,phlogius_crassipes_pk048_jw.tif,,
393,Jaewon's Collection,,12/01/13 11:17,1,Joy Toy teddy bear,,"In the early 1920s George Kirby established Joy Toys, the first Australian company to mass-produce toys.  Joy Toys made teddy bears, wooden toys and cloth dolls, based on traditional European and British designs, in their South Yarra factory, Victoria. This Joy Toy teddy bear was donated to the Queensland Museum in 2006.  While the exact date of manufacture is unknown, its articulated neck, shoulder and hips indicate it was manufactured before 1960.",H44565,db4630,,
393,Jaewon's Collection,,12/01/13 11:17,41,Kodak folding pocket camera,,"This camera was owned by Captain Leslie Russell Blake, Queensland geologist and cartographer, and was possibly used by Blake on the 1913-1914 Mawson Antarctic Expedition. Blake took leave from the Geological Survey Department to travel to the Antarctic and his responsibilities during the expedition were to map and complete a topographic survey of Macquarie Island - 170 square kilometres of rugged terrain.  He was also required to describe the geology of the Island through rock specimens.  This model was Kodak's first postcard format camera, folding down for easy transport and storage.",H10672,db4829,,
393,Jaewon's Collection,,12/01/13 11:17,56,Monkey-faced Jumping Spider,Mopsus mormon,"One of the largest jumping spiders found in Australia, this beautiful spider can leap more than 20 times its body length.  With four pairs of eyes, each seeing a different perspective, the Monkey-faced Spider has excellent telephoto eyesight.  They are the only spider family that can turn their head. Named for the beard on the face of males, the Monkey-faced Spider is found on plants. During mating season, the female will weave a tunnel-like nest with three compartments, one each for the egg sac, their mate and themselves.  While not toxic to humans, they are known to give a painful bite.",,mopsus_mormon_ns838_jw.tif,,
393,Jaewon's Collection,,12/01/13 11:17,46,Carved whale's tooth,,"Scrimshaw is the name given to display pieces made from the bones and teeth of marine mammals such as whales. This whale tooth has been etched on one side with the picture of two sailing ships, and on the other, with one sailing ship and the tail of a diving whale. When whales were hunted for their blubber, there was a surplus of whale bone and teeth. Sailors would create tools of trade using this pliable and plentiful resource. Scrimshanders, as they were known, would also create less practical objects like this one as a leisure pursuit.",H25121,db4945,,
393,Jaewon's Collection,,12/01/13 11:17,48,Peter Beattie's dragon statue,,"One of a pair, this Chinese dragon statue was presented to former Queensland Premier Peter Beattie by the Chinese community of Queensland. During his time as premier, Beattie embraced the multicultural nature of Queensland society and held a clear stance against racism.  This gift was given in recognition of his views. Beattie was elected to Parliament as the Member for Brisbane Central in 1989.  He became leader of the Labor Party in 1996 and premier of Queensland in 1998.  Beattie identified this pair of dragon statues as one of the most evocative gifts he received during his time as premier. ",H25561,db5074,,
393,Jaewon's Collection,,12/01/13 11:17,106,Coxen's Double-eyed Fig-parrot,Cyclopsitta diophthalma coxeni,"The decline of the critically endangered Coxen's Double-eyed Fig-parrot, a subspecies of the eastern Australian Double-eyed Fig-parrot, was first reported in the early 1920s. These small green birds were once abundant in the Gympie region, Blackall Range, Enoggera and in the Brookfield Scrubs, where local rainforests were rich with native figs. Clearing of the fig-filled lowland rainforests of south-east Queensland and northern New South Wales has had a devastating impact on the population of this species. It is listed as endangered, not only by the Queensland and New South Wales Governments, but also under the Commonwealth Environment Protection and Biodiversity Conservation Act.",,Coxens_Fig_Parrot.jpg,,
393,Jaewon's Collection,,12/01/13 11:17,32,Traegar pedal radio transceiver,,"This pedal radio was invented by Alfred Hermann Traeger (1895-1980), an engineer employed by the Royal Flying Doctor Service from 1926. After an outback tour of duty, Traeger began work in Adelaide on a transceiver for the Flying Doctor network. The sets had to be cheap, durable, small and easy to operate. Using bicycle pedals to drive the generator, he found that a person could comfortably achieve 20 watts of pedal power, which could run the transceiver. The first pedal sets were introduced in Queensland in 1929.",H19821,db2466,,
393,Jaewon's Collection,,12/01/13 11:17,118,Ulysses Butterfly,Papilio ulysses,"The Ulysses Butterfly is one of the iconic insects of north Queensland. It is restricted to rainforest and is especially common in the wet mountains. In flight it is visible from hundreds of metres away as a series of bright blue flashes. When resting with its dark brown wing undersides showing it is very difficult to detect amongst the deep shadows of the rainforest. Male Ulysses Butterflies are attracted to blue objects, mistaking them for a female. Try wearing a bright blue hat in the north Queensland rainforest and you may be lucky enough to entice a male down.",,papilio_ulysses_nu309_jw_LC_etched.jpg,,
394,jana's Collection,,12/01/13 12:02,102,Common Stingaree,Trygonoptera testacea,"The Common Stingaree is one of 29 species of stingray occurring in the shallow tidal flats and seabeds of Queensland. The base of their tails are armed with barbed stinging spines covered in mucus and skin which, when disturbed, release a potent venom. Stingrays will often move close inshore on the rising tide to feed on small fish, crabs, yabbies and worms. Lying motionless and partially buried in sediment, the stingray thrusts its tail upward if trodden on, sometimes with such force that it will leave the broken barbed spine embedded in the victim, oozing venom into the wound.\
\
",,Trygonoptera testacea_IB1354.jpg,Ian Banks,
394,jana's Collection,,12/01/13 12:02,90,Green Turtle,Chelonia mydas ,"The Green Turtle inhabits rocky and coral reefs and inshore sea grass beds in coastal tropical and subtropical waters and feeds mainly on algae, sea grass, mangrove seeds and jellyfish. In eastern Australia, most nesting occurs on islands associated with the Great Barrier Reef. The world's largest Green Turtle nesting aggregation is at Raine Island,north-eastern Queensland. Female Green Turtles lay about 115 eggs several times in a season but may have five year intervals between breeding seasons. Green Turtles grow to a shell length of 125 cm. The adult shell is reddish-brown, mottled with black but juveniles have a distinctive sun-ray pattern.",,chelonia_mydas_nx983_gc.tif,,
395,tylor's Collection,,14/01/13 11:20,89,Red-bellied Black Snake,Pseudechis porphyriacus,"The Red-bellied Black Snake is glossy black above with red on its lower flanks and ventral surfaces. It reaches 2 metres in length and is dangerously venomous. Mainly found in south-eastern Australia, with isolated populations occurring in both mid-eastern and north-eastern Queensland, it prefers well watered areas.  It feeds on fish, frogs, small mammals and reptiles but will also eat other snakes, even venomous ones. Red-bellied Black Snakes are highly susceptible to the effects of toad venom and have declined in many areas where Cane Toads occur. Attempts to prey on, or even mouth, toads are generally fatal for the snake.",,pseudechis_porphyriacus_pi871_jw.jpg,,
395,tylor's Collection,,14/01/13 11:20,88,Carpet Snake/Python,Morelia spilota,"Capable of growing to more than 3 metres in length, the Carpet Python is found through large areas of northern, eastern and southern Australia in both rural and metropolitan areas. Carpet Pythons vary regionally in colour pattern but, in south-east Queensland, they are usually olive green with pale, dark-edged blotches. They are active both day and night. Heat-sensory pits along the jaw-line are used for detecting vertebrate prey which can include domestic pets. They are non-venomous but bites from large individuals can result in deep lacerations which should be treated by a doctor.",,morelia_spilota_pi856_jw.jpg,,
395,tylor's Collection,,14/01/13 11:20,101,Rhoetosaurus hind foot fossil ,Rhoetosaurus brownei,"<i>Rhoetosaurus brownei</i> is Australia's oldest known dinosaur skeleton.  It lived in Australia during the middle Jurassic period, about 180 million years ago.  This herbivorous dinosaur is known from a partial skeleton discovered by Arthur Browne on Durham Downs Station near the town of Roma, Queensland in 1924.  In 1975, a complete right hind foot was discovered by Queensland Museum palaeontologists Dr Mary Wade (1928-2005) and Dr Alan Bartholomai. To date, no forelimb or skull remains of this species have been found. <i>Rhoetosaurus</i> was about 12 m long.  These herbivores might have travelled in herds.  ",,Rhoetosaurus 036.tif,,
395,tylor's Collection,,14/01/13 11:20,136,Bomber headdress,,This dance headdress was made by respected Torres Strait artist James Eseli in 1988. Eseli drew on his experiences during World War II to choreograph a dance that features distinctive headdresses of bombers and fighter planes taking off from Nurupai (Horn Island) on their way to Japanese targets in New Guinea.   ,,db6133_v1,,
395,tylor's Collection,,14/01/13 11:20,107,Desert Scorpion,Urodacus yaschenkoi,"The Desert Scorpion is an impressively large species of scorpion, often growing to an extraordinary 120 millimetres in length. Scorpions, with their sharp, pincer-like claws and long stinging tail, are one of the most easily recognised members of the eight-legged arachnid group. There are 43 described species of scorpion in Australia, including the common Desert Scorpion, and while all are capable of administering stings, none are highly venomous.  Despite the hefty size of the Desert Scorpion, its venom is among the weakest of the Australian species. It builds spiralled burrows to shelter from the harsh and varying weather.",,urodacus_manicatus_ns843_jw_v1.jpg,,
395,tylor's Collection,,14/01/13 11:20,106,Coxen's Double-eyed Fig-parrot,Cyclopsitta diophthalma coxeni,"The decline of the critically endangered Coxen's Double-eyed Fig-parrot, a subspecies of the eastern Australian Double-eyed Fig-parrot, was first reported in the early 1920s. These small green birds were once abundant in the Gympie region, Blackall Range, Enoggera and in the Brookfield Scrubs, where local rainforests were rich with native figs. Clearing of the fig-filled lowland rainforests of south-east Queensland and northern New South Wales has had a devastating impact on the population of this species. It is listed as endangered, not only by the Queensland and New South Wales Governments, but also under the Commonwealth Environment Protection and Biodiversity Conservation Act.",,Coxens_Fig_Parrot.jpg,,
395,tylor's Collection,,14/01/13 11:20,71,Little Red Flying Fox ,Pteropus scapulatus,"A species of bat native to northern and eastern Australia, the Little Red Flying Fox is the smallest of the mainland Australian flying foxes. Little Red Flying Foxes roost very closely together in sites close to ground-level and often in camps belonging to other, larger flying foxes. They are a nomadic species, randomly following waterways and changing the direction of their flight patterns on an almost nightly basis. The diet of the Little Red Flying Fox consists primarily of the nectar and pollen of eucalypt blossoms. It navigates by sight and smell alone and does not echolocate by detecting sound reflection off objects.",,pteropus_scapulatus_pk830_gc_v1.jpg,,
395,tylor's Collection,,14/01/13 11:20,70,Gould's Wattled Bat,Chalinolobus gouldi,"Gould's Wattled Bat is named after famous 19th century English naturalist, John Gould.  Gould worked alongside Sir Charles Darwin, identifying and describing bird and mammal species. Gould's Wattled Bats are as common in wooded areas as they are in urban settings, and are frequently seen at dusk, flying around dams and other watering holes. While some males will choose to roost alone, a colony will often average around 30 bats, with the largest colonies growing to around 200. Interestingly, the female of the species can store fertile sperm for at least 33 days, allowing conception long after mating has occurred. ",,chalinolobus_gouldii_pa553_jw.jpg,,
395,tylor's Collection,,14/01/13 11:20,67,Bull Shark ,Carcharhinus leucas ,"Bull sharks have a blunt snout, a stocky body and broadly triangular serrated teeth in their upper jaw.  At full maturity, these powerful predators can attain over three metres, and 200 kilograms. The Bull Shark (<i>Carcharhinus leucas</i>) has a diet of bony fish, turtles, birds, squid, other sharks, dolphins and terrestrial mammals (occasionally including humans).  In the murky water, where they are usually found, they often use a testing 'bump and bite' technique before seriously attacking their prey.   Occurring in all tropical to warm temperate seas, Bull Sharks tolerate both salt and fresh water. Juveniles generally head up-river to avoid large sharks and take advantage of abundant food resources.  ",,Carcharhinus leucas_2008-05-07_IBanks.bmp,Ian Banks,
395,tylor's Collection,,14/01/13 11:20,55,Coastal Taipan,Oxyuranus scutellatus,"The Coastal Taipan grows to 2.9 metres. This snake is known from north-western Western Australia, the northern Northern Territory, across Cape York Peninsula and coastally through eastern Queensland to Grafton (New South Wales).  It lives in open forests, dry closed forests, coastal heaths, grassy beach dunes and cane fields. This species is active during day and also in early evening during hot weather.  It possesses the third most toxic venom of any Australian  land snake.and is responsible for human deaths. If bitten, apply first aid and seek urgent medical attention. The Coastal Taipan feeds on mammals including small rodents, bandicoots and quolls. ",,AE7 Oxyuranus scutellatus.jpg,,
396,huds0n's Collection,"it is c00l\
\
",14/01/13 15:38,96,Ichthyosaur,Platypterygius longmani ,"This spectacular skull and partial skeleton of <i>Platypterygius longmani</i> was found on Dunluce Station near Hughenden, Queensland in 1935. <i>Platypterygius longmani</i> is a species of ichthyosaur-a large dolphin-like marine reptile that lived in the Eromanga Sea of central and western Queensland between 110 and 105 million years ago.  They had four broad flippers and a powerful, vertically positioned tail that propelled them through the water at great speeds.  ",,platypterygius_longmani_oc801_v1.tif,,
396,huds0n's Collection,"it is c00l\
\
",14/01/13 15:38,93,Giant Centipede,Ethmostigmus rubripes,"The Giant Centipede is a fast and agile predator, capable of administering nasty bites from its large poisonous, fang-like claws, which are actually the centipede's first pair of legs, modified as a weapon.  In contrast to the dangerous first pair, the last pair of a centipede's legs trail behind the body and are both sensory and hooked for grip. Interestingly, all adult centipedes, including the Giant Centipede, have an odd number of leg pairs. The Giant Centipede can grow up to 13.5 centimetres in length and can vary in colour from dark brown, to green-brown, or orange to yellow. ",,Ethmostigmus rubripes chilopoda_sp_mt930_bc.jpg,,
396,huds0n's Collection,"it is c00l\
\
",14/01/13 15:38,87,Thorny Devil,Moloch horridus,"The Thorny Devil, <i>Moloch horridus</i>, is one of 28 species of dragon that occur in Queensland. It grows to about 20 centimetres in length and lives for about 20 years, feeding exclusively on ants. It is highly camouflaged, changing its colour depending on whether it is hot or cold. Covered in thorny, conical spikes and minute channels, the Thorny Devil's armoured skin directs water to its mouth. The Thorny Devil also has a hump on the back of its neck that acts as a 'false head'.  It protects its real head by presenting this to predators.",,moloch_horridus_nv828_gc.jpg,,
396,huds0n's Collection,"it is c00l\
\
",14/01/13 15:38,81,Ragged Sea Hare ,Bursatella leachii,"The Ragged Sea Hare is a completely shell-less mollusc that can be found amongst sea grass beds or algae in the shallow water of Moreton Bay. As part of the sea slug group, its common name has nothing to do at all with speed - rather from its appearance when viewed head on, thanks to a large upper pair of tentacles (rhinophores) that look like rabbit ears on top of its head. Interestingly, as a hermaphrodite (having both male and female reproductive organs), the Sea Hare can potentially mate with any other mature member of the same species.",,bursatella_leachii_jw_da_4298_v4_sharpened.jpg,,
396,huds0n's Collection,"it is c00l\
\
",14/01/13 15:38,80,File Clam ,Limaria sp.,"These delicate bivalve molluscs live on the underside of rocks, or under shell rubble in rock pools in the intertidal zone. They usually have a cream or whitish shell and red or pale orange tentacles. Some species, like this one, swim actively by beating their tentacles while rhythmically opening and closing both shell valves. Undoubtedly, this helps them evade certain predators. Other species remain fixed to rocks or coral by organic fibres (byssal threads) produced by the animal. File clams filter-feed on plankton. Handling should be avoided - not because file clams are dangerous but because they are delicate and easily damaged, and their tentacles stick to skin and frequently break off. File Clams occur throughout the Indo-west Pacific.",,loimia_gc_da-1982-e.jpg,,
396,huds0n's Collection,"it is c00l\
\
",14/01/13 15:38,61,Cooloola Monster,Cooloola propator,"In 1976 Queensland Museum scientists discovered a bizarre cricket-like beast in the Cooloola region north of Brisbane. They dubbed it the Cooloola monster. Officially named <i>Cooloola propator</i> in 1986, the Cooloola monster caused quite a stir in the insect world. It was so strange it needed a group of its own - Cooloolidae - the first new family of crickets or grasshoppers for nearly 100 years. Females are large and fat and live entirely underground, while males surface on rainy nights to search for a mate. In the 20 years since the Cooloola monster was discovered, three more species have been described in Queensland.",,cooloola_pearsoni_nm700_jw.tif,,
397,Deakin's Collection,,14/01/13 15:38,144,Carved boomerang,,"A boomerang with incised low relief design carved on Crows Ash wood by Jack O'Chin. The design features the names of F Fisher and E Gilbert, and the initials LAS. The carved design consists of a male figure catching a football, a male figure wearing a sporting blazer, and, on the tips of the boomerang, a football and a cricket ball and wicket. The figures are coloured, possibly with graphite pencil and red coloured pencil. Jack O'Chin was a great supporter of all sports in Cherbourg and honoured his mates with the carving of this boomerang.",QE26592,db7404.tif,,
397,Deakin's Collection,,14/01/13 15:38,1,Joy Toy teddy bear,,"In the early 1920s George Kirby established Joy Toys, the first Australian company to mass-produce toys.  Joy Toys made teddy bears, wooden toys and cloth dolls, based on traditional European and British designs, in their South Yarra factory, Victoria. This Joy Toy teddy bear was donated to the Queensland Museum in 2006.  While the exact date of manufacture is unknown, its articulated neck, shoulder and hips indicate it was manufactured before 1960.",H44565,db4630,,
397,Deakin's Collection,,14/01/13 15:38,87,Thorny Devil,Moloch horridus,"The Thorny Devil, <i>Moloch horridus</i>, is one of 28 species of dragon that occur in Queensland. It grows to about 20 centimetres in length and lives for about 20 years, feeding exclusively on ants. It is highly camouflaged, changing its colour depending on whether it is hot or cold. Covered in thorny, conical spikes and minute channels, the Thorny Devil's armoured skin directs water to its mouth. The Thorny Devil also has a hump on the back of its neck that acts as a 'false head'.  It protects its real head by presenting this to predators.",,moloch_horridus_nv828_gc.jpg,,
397,Deakin's Collection,,14/01/13 15:38,81,Ragged Sea Hare ,Bursatella leachii,"The Ragged Sea Hare is a completely shell-less mollusc that can be found amongst sea grass beds or algae in the shallow water of Moreton Bay. As part of the sea slug group, its common name has nothing to do at all with speed - rather from its appearance when viewed head on, thanks to a large upper pair of tentacles (rhinophores) that look like rabbit ears on top of its head. Interestingly, as a hermaphrodite (having both male and female reproductive organs), the Sea Hare can potentially mate with any other mature member of the same species.",,bursatella_leachii_jw_da_4298_v4_sharpened.jpg,,
398,me's Collection,i ,18/01/13 13:01,76,Powerful Owl ,Ninox strenua,"Rarely seen in flight, the Powerful Owl averages a massive 65 centimetres in length, has huge talons for hunting and a deep, measured call. It inhabits large but scattered territories around Brisbane and coastal southern Queensland of up to 1000 hectares. The Powerful Owl, sometimes known as the Eagle Owl or Great Scrub Owl, makes its home in forest, scrub, woodlands and pine plantations, roosting in the dense vegetation. Its main prey is medium-sized mammals, including possums, gliders, flying foxes and rats, but it may also feed on small birds and insects from time to time.  ",,ninox_strenua_oe896_gc_v2.jpg,,
398,me's Collection,i ,18/01/13 13:01,87,Thorny Devil,Moloch horridus,"The Thorny Devil, <i>Moloch horridus</i>, is one of 28 species of dragon that occur in Queensland. It grows to about 20 centimetres in length and lives for about 20 years, feeding exclusively on ants. It is highly camouflaged, changing its colour depending on whether it is hot or cold. Covered in thorny, conical spikes and minute channels, the Thorny Devil's armoured skin directs water to its mouth. The Thorny Devil also has a hump on the back of its neck that acts as a 'false head'.  It protects its real head by presenting this to predators.",,moloch_horridus_nv828_gc.jpg,,
398,me's Collection,i ,18/01/13 13:01,67,Bull Shark ,Carcharhinus leucas ,"Bull sharks have a blunt snout, a stocky body and broadly triangular serrated teeth in their upper jaw.  At full maturity, these powerful predators can attain over three metres, and 200 kilograms. The Bull Shark (<i>Carcharhinus leucas</i>) has a diet of bony fish, turtles, birds, squid, other sharks, dolphins and terrestrial mammals (occasionally including humans).  In the murky water, where they are usually found, they often use a testing 'bump and bite' technique before seriously attacking their prey.   Occurring in all tropical to warm temperate seas, Bull Sharks tolerate both salt and fresh water. Juveniles generally head up-river to avoid large sharks and take advantage of abundant food resources.  ",,Carcharhinus leucas_2008-05-07_IBanks.bmp,Ian Banks,
398,me's Collection,i ,18/01/13 13:01,59,Richmond Birdwing,Ornithoptera richmondia,"The Richmond Birdwing is one of Australia's largest and most spectacular butterflies. The drab-coloured females are huge, with a wingspan of nearly 15 centimetres, but it's the black and metallic green males that are truly eye-catching. The Richmond Birdwing occurs only in rainforest in south-east Queensland and north-east New South Wales. The distribution of the Richmond Birdwing has contracted to less than half its former range due the clearing of rainforest, especially in the lowlands. Programs to replant the food plants of the caterpillars are attempting to reverse the decline of this beautiful butterfly.",,cosmozosteria_subzonata_pj968_jw.jpg,,
398,me's Collection,i ,18/01/13 13:01,78,Spotted-tail Quoll ,Dasyurus maculatus,"The Spotted-tailed Quoll is a nocturnal marsupial found in wet eucalypt forest and rainforest in the north Queensland tablelands and eastern Australia, from south-east Queensland to Tasmania. Due to introduced pests and development, the Spotted-tailed Quoll is almost certainly extinct in metropolitan Brisbane. They are avid hunters and decapitated or throttled birds are usually evidence that Spotted-tailed Quolls have been in pursuit of their prey. They have a distinct big toe on each of their hind feet that lacks a protective nail. They also have a unique call, sounding eerily similar to the short burst of a circular saw starting.",,spec_quoll.jpg,,
398,me's Collection,i ,18/01/13 13:01,77,Sacred Kingfisher ,Todiramphus sanctus,"The loud 'Ek Ek Ek Ek' call of the Sacred Kingfisher can be heard continuously throughout its September to December breeding season. For most of the year, it is solitary in its lifestyle, pairing only to breed, incubate its eggs and care for hatched chicks before they leave the nest. Sacred Kingfisher nests are usually burrowed into a termite mound, a hollow branch or a riverbank, and are excavated by both the male and female parents. A common resident of coastal woodlands, mangroves, wetlands and forests all over Australia, the Sacred Kingfisher forages mainly on land for food, occasionally fishing in water.",,todiramphus_sanctus_gc_da7103_v1.jpg,,
398,me's Collection,i ,18/01/13 13:01,73,Double-barred Finch ,Taeniopygia bichenovii,"The dainty Double-barred Finch is a gregarious seed-eating bird found in dry savannah, tropical low grassland and shrubland habitats around northern and eastern Australia.  It breeds in the spring and summer months after the wet season when food is abundant, building an almost spherical nest of dry grass a couple of metres above the ground. This species of small finch is also sometimes referred to as the Bicheno Finch, commemorating James Ebenezer Bicheno, a colonial secretary of Van Diemen's Land, appointed in 1842; or the Owl Finch, due to the dark ring of feathers around its face.",,taeniopygia_bichenovii_gc_db1431.jpg,,
398,me's Collection,i ,18/01/13 13:01,82,Freshwater Crocodile,Crocodylus johnstoni,"The Freshwater Crocodile is a medium-sized crocodile, growing to around 3 metres in length. In Queensland, this species is found in the coastal rivers, streams and lagoons of the tropical north.  It was first recorded and collected in the upper reaches of the Herbert River in far north Queensland by Sub-inspector Johnstone and was described by Gerard Krefft from the Australian Museum, in the early 1870s. The Freshwater Crocodile eats crustaceans, fish, reptiles, birds and small mammals. Attacks on humans are rare and probably accidental, generally occurring in water with low visibility. These crocodiles will also sometimes ingest Cane Toads with fatal consequences. ",,86_FW Crocnr708.jpg,,
398,me's Collection,i ,18/01/13 13:01,83,Common Green Treefrog,Litoria caerulea,"In Queensland, the approach of spring and summer rain is heralded by the croaking of male Green Treefrogs lurking in crevices, rainwater tanks and downpipes trying to attract females.  The Common Green Treefrog is widespread throughout northern and eastern Australia.  Despite the name, their colouring can also be light brown, purple or bright blue.  Their bellies are always white and their irises pale gold.  Mostly nocturnal, the Common Green Treefrog hides in cool, sheltered places to slow evaporative water loss.  They emerge at night and during rain to feed on anything that can be swallowed including small birds, rodents, bats and other frogs.   ",,litoria_caerulea_jw_da0579.jpg,,
398,me's Collection,i ,18/01/13 13:01,85,Striped Rocket Frog,Litoria nasuta,"The Striped Rocket Frog is found across northern Australia. It is a speedy, streamlined, long-legged species capable of performing towering jumps. It grows to a length of about 45 mm. This species has dark warts and skin folds and a pattern of longitudinal stripes. Striped Rocket Frogs vary in colour from grey to dark brown and usually have white bellies and yellow thighs. Their call consists of two distinctive sounds; a 'cluk cluk cluk' followed by 'wek wek wek'. Striped Rocket Frogs breed in still pools, laying their eggs in clumps on the water's edge.",,litoria_nasuta_jw_da0707.jpg,,
399, tyler's Collection,,18/01/13 14:04,1,Joy Toy teddy bear,,"In the early 1920s George Kirby established Joy Toys, the first Australian company to mass-produce toys.  Joy Toys made teddy bears, wooden toys and cloth dolls, based on traditional European and British designs, in their South Yarra factory, Victoria. This Joy Toy teddy bear was donated to the Queensland Museum in 2006.  While the exact date of manufacture is unknown, its articulated neck, shoulder and hips indicate it was manufactured before 1960.",H44565,db4630,,
399, tyler's Collection,,18/01/13 14:04,2,Prickly pear singeing machine,,"Prickly pear was introduced into Australian gardens from South America in the 1830s. In Queensland it grew quickly and farmers used it as a hedge to fence in farmland. They also used it as cattle fodder, and this machine was designed to singe the prickles off so the cattle could eat it safely. Unknowingly, by feeding it to their cattle, the farmers helped the plant to spread rapidly until it became a major pest. In the 1920s the Cactoblastis moth <i>Cactoblastis cactorum</i> was set loose and within six years it solved one of Australia's biggest introduced pest problems.",H14375,PW520,,
399, tyler's Collection,,18/01/13 14:04,3,Fire Brigade quadricycle,,"Used by the New Farm Volunteer Fire Brigade, this red, four-wheeled vehicle was built in 1912 by Howards Ltd.  The Fire Brigade quadricycle carried a box for fire fighting equipment and an attachment for towing a hand reel hose cart. The New Farm Volunteer Fire Brigade was established in 1889 in Moray Street. Originally equipped with just two hand-drawn hose reels, the Brigade eventually built a tall lookout tower and station, complete with a loud bell to rouse their members in event of a fire. The Brigade disbanded in 1923, one year after members started receiving payment for their efforts.  ",H1931,ob468 ??,,
399, tyler's Collection,,18/01/13 14:04,5,Cane knife,,"This cane knife belonged to Don Low, a cane farmer from Yandina on the Sunshine Coast.  Since the mid-19th century, sugarcane has been farmed all along the Queensland coast. Cane was harvested by hand using long-handled knives like this one.  In the 19th century this hot, dirty, backbreaking work was often performed by recruited South Sea Islanders, who in many cases had been misled about conditions in Australia or forced here against their will. They were soon to be replaced by European migrant workers. Nowadays mechanised cane harvesters perform the work of cane cutters, resulting in larger farms and fewer jobs.",H27708,db4915,,
399, tyler's Collection,,18/01/13 14:04,6,Longcase clock ,,"This longcase clock case was made by John Mason and the eight-day clock with movement made by the Swiss manufacturing firm 'Tegus'. This case includes about 10,000 pieces of timber and took about 18 months to complete. All the timber was procured in the Maryborough and Dundowran districts. John Mason was born in Maryborough where he served his apprenticeship in cabinet-making with Popp Bros. In 1907-29 he taught cabinet-making at the Maryborough Technical College, while continuing to work part-time for the Popp firm. His most spectacular pieces of furniture were made in his spare time for his own family, using local timbers in inlay patterns of his own design. ",H8453,pw516,,
399, tyler's Collection,,18/01/13 14:04,7,Omnibus,,This double-decker horse-drawn bus was made in the 1890s and used in the Chermside-Windsor area between 1912 and 1915. Four to six horses pulled the bus.,H8062.1,PW552 ??,,
399, tyler's Collection,,18/01/13 14:04,9,Milk jug cover,,"This milk jug cover, made from white synthetic netting mounted onto a padded satin base, was made and exhibited by Mrs Mary Dwyer in the 1960s. Mary Elizabeth Dwyer nee Hogan (1894-1993) of Wetalla, north of Toowoomba began her show career in 1930 and over the next 40 years earned enough in prize money to educate her three sons for professional careers. Mrs Dwyer excelled at eyelet embroidery, shadow work, applique and satin stitch, achieving a 'fairy fineness' that can be further appreciated with the help of a magnifying glass.",H26840,n/a,,
399, tyler's Collection,,18/01/13 14:04,10,Aviator goggles ,,"Made circa 1917, this pair of aviator goggles belonged to Squadron Leader Herbert John Louis Hinkler, better known as Bert Hinkler. Born in Bundaberg, Hinkler was a pioneer of Australian aviation. He served in the Royal Naval Air Service and RAF in Europe during World War 1, earning a Distinguished Service Medal. Hinkler is recognised as the first person in history to complete a solo flight from England to Australia, a record he accomplished in 1928. In 1931, Hinkler became the first person to fly solo across the South Atlantic. ",H43683,goggles_v1.jpg,,
399, tyler's Collection,,18/01/13 14:04,12,Bluebell Golden Honey Comb sample bag,,"This sample bag advertises Bluebell Golden Honeycomb, a product of Brisbane's Bell Confectionary Company. Show bags, with samples of the wares of many different manufacturers and organisations, have been a distinctive feature of the Royal Queensland Show (the Ekka) for many years. The Ekka is a 10 day annual festival and for the people of Brisbane it has been a major feature of the calendar for over 130 years, with many attending year after year. This bag is one of over 50 sample bags in the Queensland Museum collection.",H1875,db3697,,
399, tyler's Collection,,18/01/13 14:04,144,Carved boomerang,,"A boomerang with incised low relief design carved on Crows Ash wood by Jack O'Chin. The design features the names of F Fisher and E Gilbert, and the initials LAS. The carved design consists of a male figure catching a football, a male figure wearing a sporting blazer, and, on the tips of the boomerang, a football and a cricket ball and wicket. The figures are coloured, possibly with graphite pencil and red coloured pencil. Jack O'Chin was a great supporter of all sports in Cherbourg and honoured his mates with the carving of this boomerang.",QE26592,db7404.tif,,
